time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,place,type,horizontalError,depthError,magError,magNst,tsunami
2015-03-12T07:26:05.745Z,-39.3964,-128.2252,12.02,7.05,mb,90.0,95.1,0.262,0.69,us,us70000009a,south of Fiji,earthquake,4.06,2.65,0.058,54,1
2015-03-12T18:23:32.276Z,9.8409,-81.7048,3.64,4.67,mb,67.0,59.5,2.223,,ci,us70000009b,south of Fiji,earthquake,5.85,2.32,0.146,40,0
2015-03-13T05:20:58.807Z,21.5956,-62.386,31.28,5.17,mww,94.0,58.5,1.691,0.22,ak,us70000009c,Papua New Guinea region,earthquake,4.62,2.15,0.068,56,0
2015-03-13T16:18:25.338Z,-3.2318,-119.4202,0.46,5.36,md,79.0,111.9,0.502,,ci,us70000009d,near Vanuatu,earthquake,6.58,15.48,0.042,47,0
2015-03-14T03:15:51.868Z,42.3834,17.6678,6.1,4.66,ml,71.0,22.7,2.768,0.64,us,us70000009e,Turkey,earthquake,2.51,1.65,0.069,42,0
2015-03-14T14:13:18.399Z,29.6774,77.3132,12.28,5.28,ml,88.0,15.3,0.703,0.75,ci,us70000009f,Afghanistan,earthquake,2.64,3.53,0.147,52,0
2015-03-15T01:10:44.930Z,15.3162,-120.2777,175.61,4.78,mb,91.0,107.3,1.207,0.23,us,us7000000a0,Papua New Guinea region,earthquake,1.63,11.42,0.03,54,0
2015-03-15T12:08:11.461Z,21.515,-159.9247,16.33,5.1,mb,77.0,46.5,0.63,0.62,us,us7000000a1,off the coast of Japan,earthquake,3.18,1.25,0.139,46,0
2015-03-15T23:05:37.992Z,3.0284,119.504,118.18,5.1,mb,70.0,64.0,1.933,0.01,us,us7000000a2,Papua New Guinea region,earthquake,2.54,6.48,0.035,42,0
2015-03-16T10:03:04.523Z,-4.1064,159.1044,5.54,4.96,mb,80.0,53.1,1.305,0.13,us,us7000000a3,off the coast of Japan,earthquake,4.28,4.76,0.411,48,0
2015-03-16T21:00:31.053Z,-25.5171,-95.8838,3.09,4.56,mww,74.0,96.1,0.953,1.17,us,us7000000a4,various,earthquake,3.77,2.79,0.079,44,0
2015-03-17T07:57:57.584Z,34.5672,78.406,8.42,5.58,mww,88.0,31.6,0.031,0.56,us,us7000000a5,Tibet region,earthquake,6.84,12.13,0.07,52,0
2015-03-17T18:55:24.115Z,0.6269,-93.5141,1.59,4.73,mb,67.0,110.9,1.402,0.27,us,us7000000a6,various,earthquake,1.55,2.63,0.108,40,0
2015-03-18T05:52:50.646Z,33.7442,20.013,35.51,4.62,mww,69.0,139.5,1.461,0.04,us,us7000000a7,Turkey,earthquake,8.41,1.84,0.036,41,0
2015-03-18T16:50:17.177Z,51.4593,139.4423,124.25,4.52,mb,79.0,127.1,0.3,0.52,us,us7000000a8,near Vanuatu,earthquake,1.75,6.16,0.06,47,0
2015-03-19T03:47:43.707Z,33.6992,118.5047,337.24,5.04,mb,69.0,137.0,0.606,1.09,us,us7000000a9,100 km ESE of Kamchatka,earthquake,4.83,2.62,0.105,41,0
2015-03-19T14:45:10.238Z,17.2268,-98.5038,6.71,5.18,mww,88.0,141.2,3.165,0.58,us,us7000000aa,near the coast of Chile,earthquake,3.07,,0.027,52,0
2015-03-20T01:42:36.769Z,-5.7488,155.2889,104.81,4.51,mww,84.0,62.1,1.195,0.76,ci,us7000000ab,near the coast of Chile,earthquake,4.64,11.71,0.05,50,0
2015-03-20T12:40:03.300Z,11.4844,-21.1085,142.45,4.93,mb,75.0,121.4,0.857,0.37,ci,us7000000ac,various,earthquake,3.31,2.47,0.089,45,0
2015-03-20T23:37:29.831Z,6.0913,156.27,24.04,4.65,ml,77.0,79.3,4.122,0.35,ci,us7000000ad,near Vanuatu,earthquake,4.17,4.42,0.132,46,0
2015-03-21T10:34:56.362Z,-1.9786,144.0475,2.5,5.12,mww,78.0,47.8,2.507,0.62,ci,us7000000ae,100 km ESE of Kamchatka,earthquake,5.18,5.25,0.057,46,0
2015-03-21T21:32:22.892Z,35.1032,75.3498,120.41,4.61,mww,79.0,114.6,0.154,0.54,us,us7000000af,Afghanistan,earthquake,1.64,3.66,0.118,47,0
2015-03-22T08:29:49.423Z,-9.2278,-40.4973,1.98,5.2,ml,73.0,44.2,2.938,0.55,us,us7000000b0,various,earthquake,2.26,2.49,0.049,43,0
2015-03-22T19:27:15.954Z,43.0351,-176.417,2.35,4.79,mww,84.0,25.3,0.243,0.67,us,us7000000b1,100 km ESE of Kamchatka,earthquake,7.06,4.13,0.077,50,0
2015-03-23T06:24:42.485Z,36.0054,27.0432,13.6,6.16,mww,84.0,108.6,0.288,0.81,us,us7000000b2,Greece,earthquake,6.43,3.04,0.075,50,1
2015-03-23T17:22:09.016Z,-4.2969,149.1994,21.51,4.59,mww,73.0,50.3,0.118,0.02,ak,us7000000b3,100 km ESE of Kamchatka,earthquake,4.43,1.14,0.024,43,0
2015-03-24T04:19:35.546Z,51.5726,-118.4833,337.44,4.75,mww,69.0,52.8,0.985,0.45,ak,us7000000b4,near Vanuatu,earthquake,2.09,2.48,0.302,41,0
2015-03-24T15:17:02.077Z,-32.7954,-172.5472,28.01,4.57,ml,84.0,133.4,1.552,0.8,us,us7000000b5,Papua New Guinea region,earthquake,1.69,4.53,0.16,50,0
2015-03-25T02:14:28.608Z,47.5917,131.8472,8.09,6.05,mww,93.0,29.0,2.102,0.41,us,us7000000b6,near the coast of Chile,earthquake,1.15,1.05,0.108,55,0
2015-03-25T13:11:55.139Z,32.1934,8.7568,426.69,5.76,ml,91.0,117.1,0.041,1.04,us,us7000000b7,Iran,earthquake,9.16,5.2,0.059,54,0
2015-03-26T00:09:21.670Z,-6.9114,130.4214,2.04,4.68,mww,80.0,64.1,0.294,0.81,ak,us7000000b8,south of Fiji,earthquake,4.03,1.13,0.195,48,0
2015-03-26T11:06:48.201Z,30.9298,100.1521,15.92,5.15,mb,75.0,135.0,1.456,0.36,nc,us7000000b9,Nepal region,earthquake,2.6,4.31,0.142,45,0
2015-03-26T22:04:14.731Z,-14.5121,-12.517,45.92,5.52,ml,73.0,71.6,1.119,0.42,us,us7000000ba,various,earthquake,4.51,1.25,0.035,43,0
2015-03-27T09:01:41.262Z,38.9252,161.0895,25.06,4.99,mww,77.0,67.3,0.079,0.49,us,us7000000bb,Papua New Guinea region,earthquake,2.84,8.53,0.103,46,0
2015-03-27T19:59:07.793Z,29.1669,68.4503,17.61,4.95,mww,87.0,70.2,4.11,0.34,ak,us7000000bc,Nepal region,earthquake,2.3,10.65,0.051,52,0
2015-03-28T06:56:34.324Z,9.7202,143.1121,11.39,4.67,mb,76.0,127.3,2.131,0.44,us,us7000000bd,Papua New Guinea region,earthquake,3.09,4.81,0.15,45,0
2015-03-28T17:54:00.855Z,23.4531,170.895,1.73,4.56,mww,89.0,11.5,0.667,0.3,us,us7000000be,near Vanuatu,earthquake,5.0,1.54,0.075,53,0
2015-03-29T04:51:27.385Z,41.4383,6.4419,85.86,5.87,md,88.0,108.7,1.153,,us,us7000000bf,Turkey,earthquake,6.46,10.36,0.049,52,0
2015-03-29T15:48:53.916Z,36.0656,3.6005,0.17,5.88,mww,80.0,38.7,0.703,0.74,us,us7000000c0,Iran,earthquake,1.31,6.21,0.27,48,0
2015-03-30T02:46:20.447Z,-31.9198,-127.038,69.24,5.1,mww,75.0,133.5,0.911,0.77,us,us7000000c1,off the coast of Japan,earthquake,1.2,9.45,0.262,45,0
2015-03-30T13:43:46.978Z,38.0986,122.8159,11.82,4.75,mww,70.0,62.6,1.36,0.66,us,us7000000c2,various,earthquake,2.25,3.49,0.192,42,0
2015-03-31T00:41:13.509Z,0.3889,171.0228,0.9,4.76,md,74.0,57.5,0.762,0.02,us,us7000000c3,off the coast of Japan,earthquake,1.12,3.19,0.03,44,0
2015-03-31T11:38:40.040Z,26.2244,-103.0254,31.16,5.28,mb,78.0,109.8,1.454,0.68,nc,us7000000c4,various,earthquake,3.05,4.59,0.161,46,0
2015-03-31T22:36:06.570Z,29.8359,118.0454,9.86,5.86,md,81.0,111.1,0.939,0.46,us,us7000000c5,100 km ESE of Kamchatka,earthquake,6.21,3.43,0.028,48,0
2015-04-01T09:33:33.101Z,-16.813,130.6239,3.1,5.81,mb,76.0,98.7,1.606,0.64,us,us7000000c6,Papua New Guinea region,earthquake,2.28,1.75,0.031,45,0
2015-04-01T20:30:59.632Z,38.5526,-167.0059,5.08,5.41,mb,91.0,56.2,0.456,0.37,us,us7000000c7,100 km ESE of Kamchatka,earthquake,2.94,7.98,0.038,54,0
2015-04-02T07:28:26.163Z,25.5711,-75.9812,112.9,5.12,mb,82.0,95.4,0.282,0.33,ci,us7000000c8,100 km ESE of Kamchatka,earthquake,3.56,1.85,0.137,49,0
2015-04-02T18:25:52.694Z,46.835,48.9481,169.57,4.55,mww,73.0,17.6,0.021,0.51,us,us7000000c9,central Italy,earthquake,8.35,6.49,0.068,43,0
2015-04-03T05:23:19.224Z,40.5937,-2.8895,13.98,4.61,mb,79.0,143.7,1.382,0.91,us,us7000000ca,Iran,earthquake,8.84,,0.206,47,0
2015-04-03T16:20:45.755Z,15.3556,-126.6899,14.33,5.87,mww,83.0,73.4,5.928,0.38,nc,us7000000cb,off the coast of Japan,earthquake,4.0,4.01,0.157,49,0
2015-04-04T03:18:12.286Z,55.7126,-114.6648,4.42,5.06,ml,93.0,52.6,0.818,0.79,us,us7000000cc,off the coast of Japan,earthquake,1.03,2.17,0.166,55,0
2015-04-04T14:15:38.817Z,18.7963,123.2997,2.69,4.51,mww,66.0,130.5,0.359,0.94,us,us7000000cd,Papua New Guinea region,earthquake,1.63,1.09,0.287,39,0
2015-04-05T01:13:05.348Z,21.5755,-67.6229,133.44,4.56,mww,72.0,55.4,0.02,0.0,nc,us7000000ce,near Vanuatu,earthquake,1.68,5.25,0.11,43,0
2015-04-05T12:10:31.878Z,41.2572,44.1786,2.26,5.15,mb,85.0,149.6,1.079,0.48,us,us7000000cf,Greece,earthquake,3.74,4.22,0.212,51,0
2015-04-05T23:07:58.409Z,30.1161,87.9275,29.28,4.5,mww,74.0,106.7,7.381,0.34,us,us7000000d0,Tibet region,earthquake,4.69,5.7,0.05,44,0
2015-04-06T10:05:24.940Z,-56.5398,147.8738,2.87,4.61,mb,84.0,100.9,6.182,0.39,ci,us7000000d1,various,earthquake,1.28,13.09,0.27,50,0
2015-04-06T21:02:51.471Z,38.3845,113.1993,186.03,4.98,mww,79.0,31.3,0.16,0.52,us,us7000000d2,near the coast of Chile,earthquake,2.03,3.4,0.3,47,0
2015-04-07T08:00:18.002Z,-3.3368,126.2621,313.5,5.21,mww,86.0,95.4,2.543,0.64,us,us7000000d3,near the coast of Chile,earthquake,3.12,5.47,0.07,51,0
2015-04-07T18:57:44.533Z,32.5809,11.8121,100.98,5.13,mww,80.0,31.7,0.286,0.47,nc,us7000000d4,central Italy,earthquake,5.43,1.61,0.061,48,0
2015-04-08T05:55:11.063Z,59.8536,61.5536,16.15,4.65,mb,79.0,119.7,2.486,0.11,us,us7000000d5,various,earthquake,2.27,1.6,0.055,47,0
2015-04-08T16:52:37.594Z,34.3483,21.753,71.68,5.25,ml,83.0,29.4,2.882,0.24,us,us7000000d6,central Italy,earthquake,3.06,3.72,0.086,49,0
2015-04-09T03:50:04.125Z,25.5228,144.9467,21.2,4.66,ml,81.0,,0.012,0.54,us,us7000000d7,100 km ESE of Kamchatka,earthquake,3.06,4.53,0.128,48,0
2015-04-09T14:47:30.656Z,41.1402,134.7434,5.46,4.74,ml,69.0,76.7,0.406,0.59,ak,us7000000d8,near Vanuatu,earthquake,8.84,17.69,0.091,41,0
2015-04-10T01:44:57.187Z,41.6617,25.6569,2.83,5.32,mww,85.0,122.7,0.087,0.43,us,us7000000d9,central Italy,earthquake,6.6,4.36,0.095,51,0
2015-04-10T12:42:23.717Z,33.5678,97.9375,0.17,5.13,mww,82.0,98.6,1.036,0.19,ak,us7000000da,Nepal region,earthquake,6.85,10.97,0.026,49,0
2015-04-10T23:39:50.248Z,15.224,-31.8371,196.2,5.64,ml,81.0,114.7,0.041,0.33,us,us7000000db,various,earthquake,1.55,7.2,0.247,48,0
2015-04-11T10:37:16.779Z,4.5978,148.3785,13.44,5.14,mb,74.0,44.2,1.476,0.61,us,us7000000dc,near Vanuatu,earthquake,7.93,10.18,0.039,44,0
2015-04-11T21:34:43.310Z,-47.9881,-41.594,16.82,5.0,mb,79.0,43.2,1.226,0.07,us,us7000000dd,various,earthquake,2.5,8.79,0.148,47,0
2015-04-12T08:32:09.841Z,40.3455,144.8694,34.28,4.56,md,71.0,63.3,0.716,0.53,us,us7000000de,south of Fiji,earthquake,3.36,4.12,0.056,42,0
2015-04-12T19:29:36.372Z,-44.1496,-9.6395,5.3,4.78,mb,65.0,12.6,0.929,0.01,us,us7000000df,various,earthquake,3.86,1.0,0.083,39,0
2015-04-13T06:27:02.902Z,-5.5215,-29.9511,255.53,4.68,mww,78.0,126.3,6.922,0.27,us,us7000000e0,various,earthquake,2.69,3.43,0.021,46,0
2015-04-13T17:24:29.433Z,43.5304,40.7603,10.04,4.67,mww,78.0,61.8,0.275,0.91,us,us7000000e1,Turkey,earthquake,2.26,1.99,0.189,46,0
2015-04-14T04:21:55.964Z,31.6792,94.8257,14.15,6.67,md,101.0,19.5,1.97,0.28,ci,us7000000e2,northern India,earthquake,1.86,6.01,0.344,60,1
2015-04-14T15:19:22.495Z,24.9005,131.8338,5.09,4.8,mww,73.0,132.1,1.555,1.07,us,us7000000e3,100 km ESE of Kamchatka,earthquake,3.16,1.88,0.033,43,0
2015-04-15T02:16:49.026Z,-32.5361,153.4968,102.79,5.84,mww,89.0,145.5,1.635,0.57,us,us7000000e4,off the coast of Japan,earthquake,6.45,3.56,0.041,53,0
2015-04-15T13:14:15.556Z,-3.4163,-108.2832,356.5,5.1,ml,87.0,100.5,0.636,1.06,us,us7000000e5,south of Fiji,earthquake,5.35,1.1,0.028,52,0
2015-04-16T00:11:42.087Z,-7.559,-91.121,0.31,5.45,mb,85.0,59.9,0.366,0.09,ci,us7000000e6,near Vanuatu,earthquake,3.14,1.38,0.028,51,0
2015-04-16T11:09:08.618Z,32.3418,124.174,0.12,4.92,mb,78.0,67.9,1.578,1.04,ak,us7000000e7,100 km ESE of Kamchatka,earthquake,2.26,2.99,0.1,46,0
2015-04-16T22:06:35.149Z,-2.898,155.1344,237.33,5.02,ml,74.0,45.9,3.658,0.55,us,us7000000e8,Papua New Guinea region,earthquake,1.04,6.24,0.038,44,0
2015-04-17T09:04:01.680Z,-8.7185,-32.166,9.63,4.91,mb,79.0,109.6,5.594,0.55,us,us7000000e9,various,earthquake,,5.48,0.045,47,0
2015-04-17T20:01:28.211Z,-45.7874,162.3929,5.35,4.63,mww,76.0,59.9,0.984,0.35,us,us7000000ea,Papua New Guinea region,earthquake,1.62,3.23,0.08,45,0
2015-04-18T06:58:54.741Z,47.1596,18.3973,177.16,5.27,mww,99.0,14.5,0.832,0.54,us,us7000000eb,Iran,earthquake,3.66,1.85,0.086,59,0
2015-04-18T17:56:21.272Z,37.1486,78.8715,0.5,4.7,ml,80.0,16.5,0.644,0.7,us,us7000000ec,central Italy,earthquake,8.61,2.46,0.054,48,0
2015-04-19T04:53:47.803Z,-4.8517,175.0953,5.25,4.51,mb,79.0,96.1,2.491,0.3,us,us7000000ed,Papua New Guinea region,earthquake,2.14,3.72,0.419,47,0
2015-04-19T15:51:14.334Z,-7.9752,154.6029,127.87,5.12,mww,81.0,50.7,0.442,0.33,ci,us7000000ee,100 km ESE of Kamchatka,earthquake,5.73,12.87,0.032,48,0
2015-04-20T02:48:40.865Z,-1.1908,176.1362,1.65,4.62,mb,70.0,33.6,1.079,0.7,us,us7000000ef,Papua New Guinea region,earthquake,2.2,5.09,0.041,42,0
2015-04-20T13:46:07.395Z,34.5997,85.2734,9.61,6.19,mww,83.0,87.3,0.635,0.59,ci,us7000000f0,Tibet region,earthquake,10.99,1.55,0.076,49,0
2015-04-21T00:43:33.926Z,42.8576,14.9183,186.61,6.35,mww,98.0,49.0,3.128,0.12,ak,us7000000f1,Turkey,earthquake,1.65,7.52,0.054,58,0
2015-04-21T11:41:00.457Z,1.7232,117.93,82.1,5.98,mww,92.0,20.3,0.498,0.79,us,us7000000f2,100 km ESE of Kamchatka,earthquake,2.57,6.11,0.199,55,0
2015-04-21T22:38:26.988Z,31.8087,88.809,5.47,4.78,mww,82.0,37.1,1.74,0.81,us,us7000000f3,Afghanistan,earthquake,1.49,9.77,0.039,49,0
2015-04-22T09:35:53.519Z,57.9805,122.4544,105.22,4.51,mww,75.0,118.9,1.333,0.18,nc,us7000000f4,off the coast of Japan,earthquake,1.77,4.78,,45,0
2015-04-22T20:33:20.050Z,46.6278,24.5156,18.56,6.08,ml,91.0,129.3,0.597,0.28,nc,us7000000f5,Turkey,earthquake,1.34,2.48,0.033,54,0
2015-04-23T07:30:46.580Z,33.6308,148.4436,141.5,4.84,mb,70.0,132.1,0.441,0.25,us,us7000000f6,south of Fiji,earthquake,1.35,8.52,0.051,42,0
2015-04-23T18:28:13.111Z,31.5978,72.671,13.47,6.54,mww,92.0,84.9,2.443,1.03,nc,us7000000f7,Tibet region,earthquake,3.97,4.44,0.155,55,0
2015-04-24T05:25:39.642Z,36.8512,-71.9349,16.14,6.49,mb,82.0,143.1,1.072,0.37,ak,us7000000f8,various,earthquake,5.6,5.85,0.029,49,0
2015-04-24T16:23:06.173Z,33.5787,81.2302,5.24,5.65,mww,93.0,31.2,1.418,0.72,nc,us7000000f9,northern India,earthquake,1.25,3.54,0.258,55,0
2015-04-25T03:20:32.704Z,-27.4323,-114.3097,11.9,4.71,ml,80.0,105.0,4.909,0.93,nc,us7000000fa,Papua New Guinea region,earthquake,1.75,7.53,0.059,48,0
2015-04-25T14:17:59.234Z,19.1763,160.8459,50.8,4.79,mww,76.0,108.6,0.761,0.8,us,us7000000fb,south of Fiji,earthquake,2.16,4.93,0.061,45,0
2015-04-26T01:15:25.765Z,31.4981,83.1662,25.48,5.64,mww,86.0,,2.525,0.57,us,us7000000fc,Tibet region,earthquake,9.28,9.85,0.047,51,0
2015-04-26T12:12:52.296Z,-32.0624,168.7055,9.26,4.73,mww,81.0,49.5,1.527,0.87,us,us7000000fd,south of Fiji,earthquake,3.73,2.72,0.225,48,0
2015-04-26T23:10:18.827Z,49.8306,-112.2236,1.3,4.61,ml,86.0,142.9,1.35,0.08,ci,us7000000fe,near the coast of Chile,earthquake,1.34,8.52,0.122,51,0
2015-04-27T10:07:45.358Z,35.0926,87.6002,111.09,4.99,mww,75.0,116.3,0.084,0.75,us,us7000000ff,northern India,earthquake,2.38,7.22,0.025,45,0
2015-04-27T21:05:11.888Z,32.7688,134.1885,9.95,6.15,ml,92.0,17.7,3.652,0.51,us,us700000100,near Vanuatu,earthquake,4.77,2.85,0.267,55,0
2015-04-28T08:02:38.419Z,34.8965,-156.2098,27.91,5.21,mww,72.0,85.7,0.389,0.51,us,us700000101,near the coast of Chile,earthquake,12.48,9.34,0.288,43,0
2015-04-28T19:00:04.950Z,39.2307,-67.4663,4.29,5.01,ml,81.0,100.8,0.961,0.64,us,us700000102,various,earthquake,5.02,4.59,0.1,48,0
2015-04-29T05:57:31.481Z,-30.6617,-120.365,109.72,4.56,md,77.0,146.2,2.092,0.96,us,us700000103,near the coast of Chile,earthquake,1.6,2.86,0.058,46,0
2015-04-29T16:54:58.012Z,0.908,-85.7726,2.69,5.07,mww,80.0,110.3,1.108,0.89,ak,us700000104,near Vanuatu,earthquake,6.13,2.29,0.038,48,0
2015-04-30T03:52:24.543Z,29.4998,100.3472,36.96,7.27,mww,91.0,99.4,0.007,0.5,us,us700000105,northern India,earthquake,1.01,1.37,0.05,54,1
2015-04-30T14:49:51.073Z,1.8524,-35.8986,0.43,4.59,ml,78.0,137.2,4.465,0.67,us,us700000106,various,earthquake,2.98,1.39,0.229,46,0
2015-05-01T01:47:17.604Z,27.5362,130.318,14.21,4.94,ml,77.0,102.5,0.031,0.32,us,us700000107,Papua New Guinea region,earthquake,,7.13,0.043,46,0
2015-05-01T12:44:44.135Z,39.7678,-0.8122,39.66,5.76,mb,94.0,140.5,0.141,0.49,us,us700000108,Greece,earthquake,9.77,2.95,0.036,56,0
2015-05-01T23:42:10.666Z,32.2907,68.3294,700.0,5.31,mb,83.0,79.0,0.381,0.68,nc,us700000109,northern India,earthquake,1.14,3.96,0.06,49,0
2015-05-02T10:39:37.197Z,-8.1672,-70.1609,69.95,5.22,mww,82.0,110.6,1.371,0.65,us,us70000010a,south of Fiji,earthquake,1.89,8.2,0.056,49,0
2015-05-02T21:37:03.727Z,4.7863,134.0974,13.08,5.23,mb,71.0,98.4,5.318,0.71,us,us70000010b,near Vanuatu,earthquake,1.9,5.25,0.155,42,0
2015-05-03T08:34:30.258Z,24.6382,-78.82,51.54,4.77,mww,84.0,87.4,3.839,0.66,us,us70000010c,off the coast of Japan,earthquake,2.65,12.41,0.068,50,0
2015-05-03T19:31:56.789Z,36.8429,93.9508,144.01,4.71,mww,75.0,55.4,1.58,0.44,ak,us70000010d,Afghanistan,earthquake,8.71,3.96,0.043,45,0
2015-05-04T06:29:23.320Z,6.296,-35.6507,110.34,5.49,mb,85.0,136.5,2.03,0.4,us,us70000010e,various,earthquake,4.17,1.47,0.036,51,0
2015-05-04T17:26:49.851Z,0.7385,131.6686,14.11,5.5,md,81.0,47.8,1.867,0.5,us,us70000010f,south of Fiji,earthquake,1.39,2.71,0.088,48,0
2015-05-05T04:24:16.382Z,28.9262,70.519,8.36,5.71,mww,81.0,32.3,1.742,0.68,us,us700000110,Tibet region,earthquake,6.23,1.59,0.315,48,0
2015-05-05T15:21:42.912Z,30.7825,68.5762,283.03,5.97,mb,95.0,109.7,2.51,0.67,us,us700000111,Afghanistan,earthquake,3.98,6.51,0.074,57,0
2015-05-06T02:19:09.443Z,-13.5662,-76.2439,11.44,4.93,mww,79.0,86.5,0.623,0.73,us,us700000112,near the coast of Chile,earthquake,1.05,3.51,0.024,47,0
2015-05-06T13:16:35.974Z,40.5073,43.4976,119.24,4.92,mb,85.0,46.8,0.375,0.61,us,us700000113,Iran,earthquake,8.52,1.24,0.052,51,0
2015-05-07T00:14:02.505Z,48.8228,137.3757,2.7,5.46,mww,82.0,131.8,0.641,0.59,us,us700000114,south of Fiji,earthquake,1.15,1.07,0.06,49,0
2015-05-07T11:11:29.036Z,-30.6226,-68.0946,34.16,5.13,md,85.0,50.1,0.075,0.37,us,us700000115,various,earthquake,3.82,1.23,0.117,51,0
2015-05-07T22:08:55.566Z,35.8982,26.3476,11.76,5.23,ml,90.0,18.9,5.119,0.65,nc,us700000116,central Italy,earthquake,3.76,5.46,0.222,54,0
2015-05-08T09:06:22.097Z,31.0849,12.1601,341.53,5.45,mww,81.0,12.2,2.018,0.94,nc,us700000117,Iran,earthquake,3.82,1.9,0.353,48,0
2015-05-08T20:03:48.628Z,38.7889,25.6935,194.61,5.82,md,86.0,139.2,0.36,0.25,us,us700000118,Greece,earthquake,6.66,7.01,0.047,51,0
2015-05-09T07:01:15.159Z,24.6641,37.6726,10.84,4.75,ml,73.0,66.3,0.443,0.69,us,us700000119,Turkey,earthquake,1.4,3.88,0.212,43,0
2015-05-09T17:58:41.690Z,44.769,-34.5811,22.48,4.78,mb,80.0,39.9,7.361,0.89,us,us70000011a,various,earthquake,3.3,4.48,0.03,48,0
2015-05-10T04:56:08.221Z,29.3255,9.7122,193.75,4.56,mb,72.0,89.4,2.192,0.32,ak,us70000011b,Greece,earthquake,3.56,1.74,0.103,43,0
2015-05-10T15:53:34.751Z,56.8882,156.9164,8.82,5.02,mww,78.0,78.3,0.832,0.65,us,us70000011c,various,earthquake,2.52,9.4,0.062,46,0
2015-05-11T02:51:01.282Z,34.0306,48.9971,7.54,4.52,mb,76.0,150.0,0.347,0.51,us,us70000011d,Iran,earthquake,3.25,3.55,0.033,45,0
2015-05-11T13:48:27.813Z,0.4225,-132.2935,40.36,4.88,mb,72.0,134.4,0.062,0.29,us,us70000011e,100 km ESE of Kamchatka,earthquake,3.09,3.13,0.042,43,0
2015-05-12T00:45:54.344Z,-27.2387,157.9438,346.07,4.97,ml,92.0,48.0,1.66,0.59,us,us70000011f,various,earthquake,5.27,7.35,0.051,55,0
2015-05-12T11:43:20.875Z,42.8884,33.081,158.86,4.7,mb,78.0,107.7,2.271,0.69,us,us700000120,central Italy,earthquake,1.47,1.13,0.146,46,0
2015-05-12T22:40:47.405Z,47.2677,64.2533,0.83,5.04,mww,77.0,64.2,0.171,0.81,us,us700000121,Iran,earthquake,1.09,3.92,0.487,46,0
2015-05-13T09:38:13.936Z,-6.8958,174.3413,1.48,4.52,mww,76.0,61.0,0.004,0.64,us,us700000122,various,earthquake,9.04,6.09,0.023,45,0
2015-05-13T20:35:40.467Z,-41.1124,165.277,9.35,4.52,mww,67.0,61.4,0.663,0.22,ak,us700000123,near Vanuatu,earthquake,2.13,7.35,0.18,40,0
2015-05-14T07:33:06.998Z,31.9978,-94.2605,111.19,5.54,mb,93.0,99.5,1.651,0.96,us,us700000124,off the coast of Japan,earthquake,5.71,1.68,0.092,55,0
2015-05-14T18:30:33.529Z,27.7999,163.7669,21.66,4.77,mb,84.0,85.3,3.862,0.3,us,us700000125,off the coast of Japan,earthquake,2.16,2.98,0.032,50,0
2015-05-15T05:28:00.060Z,41.136,35.7251,2.92,4.58,mww,83.0,115.7,3.175,0.25,nc,us700000126,central Italy,earthquake,1.01,2.55,0.046,49,0
2015-05-15T16:25:26.590Z,34.2791,70.0278,216.29,4.94,mb,85.0,31.4,1.75,0.74,us,us700000127,Afghanistan,earthquake,1.73,20.37,0.075,51,0
2015-05-16T03:22:53.121Z,-48.5996,-171.6436,0.55,5.38,ml,77.0,69.6,2.523,0.84,ak,us700000128,various,earthquake,1.33,6.31,0.149,46,0
2015-05-16T14:20:19.652Z,-0.0777,-102.3685,13.07,4.65,mww,71.0,130.4,0.66,0.3,us,us700000129,100 km ESE of Kamchatka,earthquake,6.19,3.22,0.048,42,0
2015-05-17T01:17:46.183Z,35.6931,90.7822,13.9,5.09,mww,77.0,10.4,0.422,0.24,us,us70000012a,Nepal region,earthquake,1.56,1.97,0.122,46,0
2015-05-17T12:15:12.714Z,-23.1167,-85.2207,28.08,4.55,ml,76.0,97.3,0.199,0.93,us,us70000012b,various,earthquake,16.19,1.76,0.052,45,0
2015-05-17T23:12:39.244Z,31.5889,33.6252,113.12,4.53,mww,75.0,120.0,0.301,0.2,us,us70000012c,Greece,earthquake,3.85,22.07,0.194,45,0
2015-05-18T10:10:05.775Z,27.271,-168.7022,194.75,4.95,mb,76.0,63.7,4.942,0.07,us,us70000012d,Papua New Guinea region,earthquake,2.17,4.5,0.056,45,0
2015-05-18T21:07:32.306Z,35.6897,-17.2087,6.34,4.97,mww,75.0,133.7,3.988,0.69,ci,us70000012e,central Italy,earthquake,3.11,6.15,0.193,45,0
2015-05-19T08:04:58.837Z,8.3333,2.6281,5.38,5.11,mb,76.0,113.0,0.072,0.32,us,us70000012f,various,earthquake,10.79,1.68,0.059,45,0
2015-05-19T19:02:25.368Z,49.5821,96.7205,21.03,5.28,mb,88.0,94.8,0.952,0.51,ci,us700000130,various,earthquake,4.03,6.52,0.1,52,0
2015-05-20T05:59:51.898Z,37.9134,32.117,251.81,6.73,mww,93.0,37.8,0.701,0.09,ak,us700000131,central Italy,earthquake,5.2,2.09,0.176,55,0
2015-05-20T16:57:18.429Z,16.8753,-25.0572,188.81,4.94,mb,72.0,103.8,1.582,0.65,us,us700000132,various,earthquake,3.04,6.74,0.03,43,0
2015-05-21T03:54:44.960Z,-10.2347,104.4888,6.95,4.73,mb,,126.7,0.597,0.4,ci,us700000133,off the coast of Japan,earthquake,3.28,10.82,0.038,45,0
